ok_resources,num_resources,id,name,maintainer
0,0,e175b088-3e54-43b1-937f-a50dac1787a4,lijnen-markering-rws-dienst-zuid-holland,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
0,0,f43a8ee4-ff89-43b6-82da-fed71cdaa763,lijnen-openbare-verlichting-rws-dienst-ijsselmeergebied,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
0,0,90c94c89-4fa0-447d-a351-78c2a162b709,lijnen-openbare-verlichting-rws-dienst-limburg,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
0,0,8da0eebd-58c3-421c-8452-2634220b4679,lijnen-openbare-verlichting-rws-dienst-noord-brabant,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
0,0,aae70608-9a7d-4a95-88f5-74775f75b627,lijnen-openbare-verlichting-rws-dienst-noord-holland,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
0,0,be0e0e00-ac14-4655-9f5b-4f51fae55140,lijnen-openbare-verlichting-rws-dienst-noord-nederland,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
0,0,807e233f-512a-4277-a83b-273db2a96736,lijnen-openbare-verlichting-rws-dienst-oost-nederland,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
0,0,60cbe962-b8cc-4db7-ab69-9242429b76f8,lijnen-openbare-verlichting-rws-dienst-utrecht,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
0,0,83bd8a5f-baf8-416e-afcf-71b8347072f4,lijnen-openbare-verlichting-rws-dienst-zeeland,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
0,0,39499eff-f938-413d-8abb-a1f397e3e98b,lijnen-openbare-verlichting-rws-dienst-zuid-holland,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
0,0,8f8d5c96-7c61-4924-92a0-ef82ba7ba2e9,lijnen-waterafvoer-rws-dienst-ijsselmeergebied,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
0,0,1f7f0806-86f1-4b0b-a9de-bf808893a21f,lijnen-waterafvoer-rws-dienst-limburg,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
0,0,690efd54-b62f-4e26-8cd7-2a208cdde595,lijnen-waterafvoer-rws-dienst-noord-brabant,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
0,0,5d76edb6-5e30-4b46-8690-91c16d74cc7c,lijnen-waterafvoer-rws-dienst-noord-holland,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
0,0,1618b078-39d6-4603-9e51-2bca92bee11a,lijnen-waterafvoer-rws-dienst-noord-nederland,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
0,0,8013a804-980c-4c75-a6ad-2ccecbf68065,lijnen-waterafvoer-rws-dienst-oost-nederland,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
0,0,48340197-939a-42de-baad-e576d5166455,lijnen-waterafvoer-rws-dienst-utrecht,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
0,0,96c59801-fb10-4633-aa3a-58636a54ed38,lijnen-waterafvoer-rws-dienst-zeeland,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
0,0,829d8545-fe05-4f08-8d6a-f728098d7c99,lijnen-waterafvoer-rws-dienst-zuid-holland,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
0,0,d4d3ac5c-dc4d-458a-9308-6169ae9b6962,lijnen-wegmeubilair-rws-dienst-ijsselmeergebied,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
0,0,c45bfc23-3c9d-45a1-96ad-f5d017cdc643,lijnen-wegmeubilair-rws-dienst-limburg,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
0,0,6b7e3e23-8ad4-4d1b-85e7-9150a580d60f,lijnen-wegmeubilair-rws-dienst-noord-brabant,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
0,0,9cec4052-51f9-4a87-8c25-5f9caee556a3,lijnen-wegmeubilair-rws-dienst-noord-holland,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
0,0,7c87d48c-5240-4019-b34a-18d242e77e2e,lijnen-wegmeubilair-rws-dienst-noord-nederland,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
0,0,50929ac5-59ea-43f7-90f5-fb7e30a60523,lijnen-wegmeubilair-rws-dienst-oost-nederland,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
0,0,a9f71176-7e2c-4d57-b4df-f54cdb2985c5,lijnen-wegmeubilair-rws-dienst-utrecht,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
0,0,f03dcc7f-b149-44c7-a7f2-c6289b250935,lijnen-wegmeubilair-rws-dienst-zeeland,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
0,0,39c0948b-bd59-4d58-a56d-141d78ca7156,lijnen-wegmeubilair-rws-dienst-zuid-holland,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
0,2,1fa1f0b9-e72e-44fa-bf22-b95f05789ceb,lijntopografie-van-de-wegmarkeringen,http://standaarden.overheid.nl/owms/terms/Utrecht_(provincie)
0,1,669ba320-e6a1-4c17-9266-b94c5b05a7ff,lijst-met-keywords-europese-commissie,http://data.overheid.nl/organisatie/odn
1,1,1d0ac04c-722b-4f29-b52e-bcf9a9769a34,lijst-met-ministeries,http://standaarden.overheid.nl/owms/terms/Ministerie_van_Algemene_Zaken
2,2,582346de-8bc3-4d37-b5e3-0f0e5bc3a0ca,livestock-cattle,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,a785c976-4471-4332-8ced-0f1883ae8b17,livestock-manure-key-figures,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,a419456e-6dec-4ae3-ad62-acd453b0cc01,livestock-manure-key-figures-1950-2013,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,8d739bcc-4d5a-4e40-81a6-5a1eb81b1de9,livestock-pigs,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,3e00a2c2-b14b-4374-81b1-f8d0d1d57d22,local-units-by-activity-2006-2010,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,9a12b571-cd82-402a-aef8-7e155d00a2b3,local-units-municipalities-2006-2010,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
0,2,7e954136-980c-47d8-9b50-e4732453ce81,locatie-contouren-bodemverontreiniging,http://standaarden.overheid.nl/owms/terms/Utrecht_(provincie)
2,2,45ce6bba-50f3-4cc0-aa03-32c024ff7085,locatie-helikopterfoto-s-2007-van-rivieren-in-beheergebied-rws-zuid-holland,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,576bd705-4a2f-4f6c-80fb-1673acc04b20,locaties-helicopterfoto-s,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,91ec8fad-41a2-4f8a-8efa-e8eba9ef60b9,locaties-helicopterfoto-s-01,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,23b2d997-6365-40cd-9466-f35d05637397,locaties-helicopterfoto-s-01-02,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,340703e1-f7fc-46f4-8dc4-0d33b26e563a,locaties-helicopterfotos-20100310,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,e045aeed-90a0-4bda-8bd8-9cfdb8faa6fc,locaties-helicopterfotos-20100618,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,3095543e-ceb6-474c-8a10-72a313ec9dab,locaties-helicopterfotos-20100726,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,2a0720b4-be40-4a70-bbb3-7f76acd18a3b,locaties-helicopterfotos-20100920,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,93a72515-5bd8-4937-9556-a3d342905172,locaties-helicopterfotos-20110314,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,7d3428e6-a8f8-4f03-9b1d-f6e06880c061,locaties-helicopterfotos-20110426,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,00655513-7719-4b8a-8bcf-d49e7693d778,locaties-helicopterfotos-20110627,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,2e6b0d5e-d363-4a45-bafa-79200afb282f,locaties-helicopterfotos-20111003,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,c01ed9be-3565-45dd-87c5-56a52f1b00b5,locaties-helicopterfotos-20120220,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,7d0663e8-f882-43f3-af2e-5c679904a7f3,locaties-helicopterfotos-20120402,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,3118a3f0-b171-44e8-99a5-5ffc2c4b0a95,locaties-helicopterfotos-20120719,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,1499165c-6ccb-4d25-88ab-156b5b8bbbd1,locaties-helicopterfotos-20120913,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,b9f4b63a-fd9c-44b1-ba0d-4b26ae88ddfb,locaties-helicopterfotos-20121106,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,73bef17c-142c-4f09-b88d-38010b2cffca,locaties-helicopterfotos-20130402,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,8727c53d-5065-4715-825e-0f80174c8473,locaties-helicopterfotos-20130522,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,22568971-2e84-45ae-8d11-c22fc545e0ba,locaties-helicopterfotos-20130709,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,6fd22ba8-5145-4103-a66c-b59cacbdae50,locaties-helicopterfotos-20130909,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,073dc684-869c-459d-9e3c-7d16c09d46f0,locaties-helicopterfotos-20131111,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,1fcff91b-2c60-444e-aa30-2076542e545e,locaties-helicopterfotos-20131202,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,af47970f-0c9e-4158-a433-17d2dab3fd0b,locaties-helicopterfotos-20140203,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,40ec566d-50bc-4405-8979-553103015e76,locaties-helicopterfotos-20140404,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,c41b1d10-a54b-43dc-b2af-8e9e04a10ed0,locaties-helicopterfotos-20140611,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,3bd807de-6c22-450a-a5c0-1116525698a7,locaties-helicopterfotos-20141002,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,10679f1f-afe3-4007-890e-30c0274bc81d,locaties-helikopterfoto-s-oevers-beheergebied-dzh-2010,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
0,2,578634ea-78f9-47fe-b07b-7369c564c2fd,locaties-van-verkeersregelinstallaties,http://standaarden.overheid.nl/owms/terms/Utrecht_(provincie)
2,2,07469164-48b8-4a0d-a242-f0b96791528d,locatie-van-helikopterfoto-s-2008-van-rivieren-in-beheergebied-rws-zuid-holland,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,6ff463f4-5692-41d2-897a-7b8c5beb5516,lodvakken-van-de-vaargeul,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,adf76897-a8c1-4fa2-baa9-1fb7fdc5d7b6,logiesaccommodaties-capaciteit,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,16dc9964-043d-4a16-9095-c05353aaaf93,logiesaccommodaties-capaciteit--00-12,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,424fb675-1eb2-4e1d-b17e-f24047ab8f55,logiesaccommodaties-gasten,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,e8e52486-55eb-4062-8f6a-2a57024bf108,logiesaccommodaties-kerncijfers,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,9f942063-4403-4a8d-b238-38473d5bd70f,logiesverstrekkers-bedrijfsresultaten,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
1,1,992e062a-f4ff-4ca9-8679-5cce2c60d24e,lokale-bekendmakingen,http://standaarden.overheid.nl/owms/terms/Ministerie_van_Binnenlandse_Zaken_en_Koninkrijksrelaties
2,2,163da0c4-dcfb-444e-b369-632b369b2982,lokale-heffingen-huishoudens,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
0,1,d98a1b08-1a5a-4df3-9d72-b46ccea7e2b6,lokale-regelingen,http://standaarden.overheid.nl/owms/terms/Ministerie_van_Binnenlandse_Zaken_en_Koninkrijksrelaties
0,1,adb7675a-4d27-48d4-bdbb-6ddec619e011,lokale-vergunningen,http://standaarden.overheid.nl/owms/terms/Ministerie_van_Binnenlandse_Zaken_en_Koninkrijksrelaties
4,4,41690750-f203-4350-be57-ff7449d62ac3,lokaties-helicopterfoto-s,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,88d25518-20b2-49d6-a4f0-748aae5d8222,lokaties-helicopterfoto-s-01,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,35af660c-2434-4419-ab49-e7dca46f80cd,lokaties-helicopterfoto-s-01-02,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,9696e5e1-41a9-4d07-a723-79360b37f967,lokaties-helicopterfoto-s-01-02-03,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,c0d457b0-7a03-4840-958b-8da02e6ca807,lokaties-helicopterfoto-s-01-02-03-04,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,8c415907-3a60-40c6-b861-acf8fec5e4c1,lokaties-helicopterfoto-s-01-02-03-04-05,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,8b29440d-1d91-4b5b-9a7b-f3a56e1d68fd,lokaties-helicopterfoto-s-01-02-03-04-05-06,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,20b3756a-cc2f-460d-aa3e-74a9165c119e,lokaties-helicopterfoto-s-01-02-03-04-05-06-07,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,ede7c3f2-b48d-4b04-a986-e5b888b61ab7,lokaties-helicopterfoto-s-01-02-03-04-05-06-07-08,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,adc40fc0-a90f-4dc2-921a-76317b371a8b,lokaties-helicopterfoto-s-01-02-03-04-05-06-07-08-09,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
0,2,6ca40661-6a90-4fb5-b481-8f0addc0980b,lokaties-van-de-lichtmasten-in-lijnvorm,http://standaarden.overheid.nl/owms/terms/Utrecht_(provincie)
0,6,08387b04-25ed-43ff-b65f-3c264395d8f7,lokaties-van-vergunningen,http://standaarden.overheid.nl/owms/terms/Utrecht_(provincie)
1,1,82b1e8ec-c800-43f1-b3d6-515ee6e534a7,long-term-average-1981-2010-average-monthly-maximum-temperature,http://standaarden.overheid.nl/owms/terms/Koninklijk_Nederlands_Meteorologisch_Instituut
1,1,8557c88c-ad04-4b0d-97a9-8d07ac392862,long-term-average-1981-2010-average-monthly-minimum-temperature,http://standaarden.overheid.nl/owms/terms/Koninklijk_Nederlands_Meteorologisch_Instituut
1,1,6b7feeed-0498-427f-80d8-4532392c1db9,long-term-average-1981-2010-average-monthly-precipitation,http://standaarden.overheid.nl/owms/terms/Koninklijk_Nederlands_Meteorologisch_Instituut
1,1,97e2458d-57cb-4c4d-a631-e2d11156f29b,long-term-average-1981-2010-average-monthly-temperature,http://standaarden.overheid.nl/owms/terms/Koninklijk_Nederlands_Meteorologisch_Instituut
1,1,fc58876d-d78c-4517-bb90-ea13b2d97fa6,long-term-average-1981-2010-average-yearly-maximum-temperature,http://standaarden.overheid.nl/owms/terms/Koninklijk_Nederlands_Meteorologisch_Instituut
0,1,f59f2500-c35f-42e1-ab79-cff853568583,long-term-average-1981-2010-average-yearly-minimum-temperature,http://standaarden.overheid.nl/owms/terms/Koninklijk_Nederlands_Meteorologisch_Instituut
1,1,760d6fe4-8676-4388-b0b8-d9112eaa2f14,long-term-average-1981-2010-average-yearly-minimum-temperature-01,http://standaarden.overheid.nl/owms/terms/Koninklijk_Nederlands_Meteorologisch_Instituut
1,1,d5d1de81-e61b-40a4-9e63-c848e09db46d,long-term-average-1981-2010-average-yearly-precipitation,http://standaarden.overheid.nl/owms/terms/Koninklijk_Nederlands_Meteorologisch_Instituut
1,1,ac07cd03-d3a1-410e-94fd-0029f4ad62b4,long-term-average-1981-2010-average-yearly-temperature,http://standaarden.overheid.nl/owms/terms/Koninklijk_Nederlands_Meteorologisch_Instituut
2,2,cb999408-f4dc-4e1d-9cf3-f599edd01a20,loonkosten-in-de-metalektro,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,dd114466-96e6-4180-b673-2f2addf113ce,loonkosten-metaalnijverheid,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,0027d6c0-c970-40ef-8d72-8ff797d0d4d7,lopende-transacties-1969---kw4-2013,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,4516684c-9a5a-4df5-a839-a4cb801d3dd2,lopende-transacties-naar-sectoren,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,69ef6625-bd7f-4193-846c-f28dabe3e3e9,lozing-afvalwater-bestemming-1995-2008,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,aa263a0c-dde2-40f9-9838-76bc6be14619,lozing-afvalwater-herkomst-1995-2008,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,38814baf-7470-48f8-b94a-362fa4a8ab31,lso-bedrijfskenmerken-en-beroep,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,7c945b58-30fd-4eb0-bf9d-bdcf447d9fac,lso-bedrijfskenmerken-en-opleiding,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,bf575ac8-73ca-4e7d-ab6b-050c0e9b4079,lso-beroep,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,c3ee0e2b-5700-41c4-934e-7a6acce74eb3,lso-cao-en-beroep,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,e75f1651-6376-47a6-ba75-6bf3ebf453b0,lso-cao-en-opleiding,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,68b6a530-a7ef-40d3-bff9-ae1796da5259,lso-dienstverband-en-opleiding,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,d57ec629-a85c-4931-80a4-78432f9f21d9,lso-geslacht-leeftijd-en-beroep,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,57a7aa51-728d-4eeb-bc17-59b57515ea9f,lso-geslacht-leeftijd-en-opleiding,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,38e03c28-4fbb-42af-896d-63a3d80861a9,lso-herkomst-en-beroep,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,91bf12e8-3221-4f4e-8e54-973fd44b1dd4,lso-herkomst-en-opleiding,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,52260212-2ed0-499a-9808-d43fea7a0600,luchtfoto-a27-lunetten-hooipolder,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
1,1,0a103578-787a-4d09-bdee-0a6974887330,lucht-foto-arnhem-gemeente-arnhem,http://standaarden.overheid.nl/owms/terms/Arnhem_(gemeente)
2,2,d51099b5-3b8e-4aa7-9126-dd780a9ca4c6,luchtkwaliteit-fijnstof,http://standaarden.overheid.nl/owms/terms/Overijssel
0,2,2ac536b8-1853-4fd8-950c-f5519f620278,luchtkwaliteit-langs-wegen-2009-rekenjaar-2010,http://standaarden.overheid.nl/owms/terms/Zuid-Holland
0,2,0d42b48f-cd1e-4e95-9d70-5d130f7b0b14,luchtkwaliteit-langs-wegen-2011-rekenjaar-2012,http://standaarden.overheid.nl/owms/terms/Zuid-Holland
0,2,9b210a23-39b1-4bd4-b620-0dfa20757fe7,luchtkwaliteit-langs-wegen-2012-rekenjaar-2013,http://standaarden.overheid.nl/owms/terms/Zuid-Holland
0,2,e4ee4ddb-4116-4dbe-85d7-9088fca5f5a1,luchtkwaliteit-langs-wegen-2015-rekenjaar-2013,http://standaarden.overheid.nl/owms/terms/Zuid-Holland
2,2,b0be3d6d-f523-451e-8101-ea9c810140bc,luchtkwaliteit-provinciale-wegen-2004,http://standaarden.overheid.nl/owms/terms/Fryslan
2,2,c21aa1d9-e770-4edb-a933-5100a1ebf17e,luchtkwaliteit-provinciale-wegen-prognose-2020,http://standaarden.overheid.nl/owms/terms/Fryslan
0,2,d376a203-2edd-44ac-801c-3082e221da09,luchtkwaliteitsmeting,http://standaarden.overheid.nl/owms/terms/'s-Gravenhage
2,2,e25c278c-40f5-446c-8224-30b15e6914ad,luchtkwaliteit-stikstof,http://standaarden.overheid.nl/owms/terms/Overijssel
2,2,60d0d36b-86a6-4e4b-bd35-21b9f8c77f57,luchtkwaliteit-wegen-ges-kaart-no2,http://standaarden.overheid.nl/owms/terms/Noord-Brabant
2,2,15299d38-9b0b-4f1d-8580-15be39a72d13,luchtkwaliteit-wegen-ges-kaart-pm10,http://standaarden.overheid.nl/owms/terms/Noord-Brabant
2,2,29c7eb45-059c-4627-9e2b-e221e6fb994c,luchtvaart-kleine-luchthavens,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,949fc110-338a-438f-ae5b-9ae426236ec8,luchtvaart-maandcijfers,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
1,2,1dc8c051-ce71-40ad-bb1d-f98467cbe330,luchtvaartongeval,http://standaarden.overheid.nl/owms/terms/Interprovinciaal_Overleg
2,2,79e2d7f8-6504-4029-a4e6-2e54e0e3f48a,luchtvloot,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
0,2,927d042a-aae8-460c-ad62-a3144dcbe03e,maaien-beeldbeheer,http://standaarden.overheid.nl/owms/terms/Utrecht_(provincie)
2,2,88198542-5615-4343-9960-a386fc6b942f,maaltijdverstrekkers-bedrijfsresultaten,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,34fc37ab-cb43-4cfe-9403-5f5e06e09529,maandcijfers-binnenlandse-binnenvaart,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,7256fcab-0fbc-420a-ac0d-ef40e1e4a7d8,maandcijfers-binnenlands-spoorvervoer,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,aee99db4-831e-44f0-b9bf-70ee2e6f196a,maandcijfers-internationaal-busvervoer,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,bd5de426-8186-417c-9641-4f12120709a6,maandcijfers-internationaal-spoorvervoer,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,ecc1c0d2-1b51-4ce9-b050-e55dc515f5b9,maandcijfers-internationale-binnenvaart,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,b127d7a1-6096-4fef-ba70-b1a2784301ba,maas-2004,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,e6b5cf8a-aa0f-4c5a-879a-e246816974b4,maas-2008,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,46297cdf-b851-4cd8-9f2d-2a9574da8691,maas-2011-orthofotomozaiek-truecolor,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,d5c02ef3-8824-460d-b772-0365f53a5683,maatregelen-naar-kenmerken-vmr-05-08,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
1,2,977bfb66-55b6-4b1d-ab67-25c8bd897ce8,maatregelzone-kernenergie,http://standaarden.overheid.nl/owms/terms/Interprovinciaal_Overleg
2,2,95e3b0c5-123f-44dc-b214-57cc35c184df,maatschappelijke-opvang,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,a31f4ce4-e79a-460e-8d50-3047205876fc,maatschappelijke-participatie,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,03a003fd-4009-4ab2-8a00-0b72946abfe9,maatschappij-1990-2013,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,94630093-9eac-49ae-80ce-1dd1c71fc3bf,maatstaven-financiele-verhoudingswet-fvw,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,1132b81a-7256-4fbd-bf33-185dc33e801b,macroeconomic-data,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,e080b867-66f9-43c3-995a-6614fade8ca0,macroeconomic-scoreboard,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,7b58b473-8b9c-4e91-8794-1c4c5d7a807e,macroeconomic-scoreboard-2006---2013,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,b639b756-802e-4f2c-849f-8e1c5b04add8,macro-economie-kerncijfers-regio,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,e0503de9-16f1-4d20-b110-dc8b79b89a27,macro-economische-gegevens,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,b76fc4a8-a483-409b-8189-378c8a493d36,macro-economisch-scorebord,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,06ec88d3-3a6b-4a8c-8e9a-f6d7991a8aa0,macro-economisch-scorebord-2006---2013,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,336f1ed6-b7b2-4f9c-a97c-f8346e306538,maneges-sport--zeil--en-surfscholen,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,326f2fdc-02d9-46c2-91b9-ee0f36ddc653,mangat,http://standaarden.overheid.nl/owms/terms/wsh
2,2,21ab5fb7-3e4c-4243-9815-614f64a91c48,mantelbuis,http://standaarden.overheid.nl/owms/terms/wsh
2,2,0d2892f8-6811-4b3c-9430-0a0a8119e932,manufacturing-stocks-of-finished-goods,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,6071ecfe-a225-4070-8ec3-8d8b6d27015f,marine-and-coastal-fisheries-prices,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,437ee94f-1458-4fc4-9b35-6b17de85df65,maritieme-binnen-en-buitengrenzen-basislijn-1m-3m-6m-12m-24m,http://standaarden.overheid.nl/owms/terms/Ministerie_van_Defensie
2,2,93fd6ed1-edc5-4ecf-8574-8e5ae73c1d13,maritieme-grenzen,http://standaarden.overheid.nl/owms/terms/Ministerie_van_Defensie
